Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00019999999926767487,0.00040000000038276085,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,150.73680000000073,205.49230000000077,space,54.715799999998865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,205.50119999999927,303,0,217.31169999999926,303,s,11.793999999999983,,221.30830000000074,221.80719999999926,220.79240000000036,221.3079000000004,218.32530000000074,220.79209999999964,221.80769999999924,222.31109999999964,222.31130000000073,229.12890000000036,2708,229.12909999999962,5,230.12390000000036,0,0,0,23,1,1.4,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,230.12480000000076,265,0,230.126,265,,,,233.86249999999998,234.3565,233.36050000000003,233.86249999999998,231.12909999999962,233.3604000000004,234.35669999999928,234.85859999999965,234.85859999999965,237.09490000000037,1878,237.09490000000037,5,238.09469999999928,0,1,1,27,1,1.2,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,238.095,43,0,238.09509999999963,43,,,,241.65969999999928,242.16019999999926,241.14459999999966,241.65959999999964,239.095,241.14450000000002,242.16019999999926,242.66190000000037,242.66190000000037,246.00619999999927,2938,246.00640000000035,5,247.006,0,2,2,26,1,1,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,247.0069000000004,44,0,247.00719999999924,44,,,,250.9565999999996,251.45569999999927,250.44430000000077,250.95630000000077,248.01119999999926,250.44419999999926,251.45580000000078,251.95959999999965,251.9596999999993,252.49369999999928,99,252.49369999999928,1,253.489,0,3,3,8,1,1.4,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,253.49000000000004,14,0,253.4904000000004,14,,,,257.6940999999996,258.1885999999996,257.17759999999964,257.69399999999996,254.51059999999964,257.17759999999964,258.1888000000008,258.6885,258.68869999999924,260.12750000000005,1017,260.12750000000005,1,261.1229000000003,0,4,4,4,1,1.6,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,261.12409999999966,109,0,261.1245,109,,,,265.0894000000004,265.58849999999995,264.57740000000035,265.0890999999996,262.13930000000073,264.5773000000007,265.5885999999996,266.0930999999996,266.0930999999996,267.9586999999992,1382,267.9588000000007,3,268.95949999999993,0,5,5,18,1,1.4,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,268.95980000000077,185,0,268.9599000000004,185,,,,272.7434000000004,273.23799999999994,272.2225999999996,272.7434000000004,269.95959999999957,272.2223000000007,273.2380999999996,273.7375999999996,273.7378000000007,274.94340000000034,861,274.9435,2,275.93790000000035,0,6,6,22,1,1.2,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,275.93869999999924,232,0,275.9390999999996,232,,,,279.74280000000067,280.2375999999996,279.22249999999997,279.74280000000067,276.9594000000003,279.2220999999996,280.2378000000007,280.74030000000073,280.74040000000036,282.3098000000008,1242,282.3099000000004,3,283.30919999999935,0,7,7,2,1,1.2,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,283.3095999999997,255,0,283.30969999999934,255,,,,286.6713000000009,287.1708000000009,286.1598000000008,286.6710999999997,284.30940000000044,286.15969999999936,287.1708000000009,287.6755999999997,287.6755999999997,289.0090000000001,1013,289.0090000000001,4,290.0039000000005,0,8,8,25,1,0.8,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,290.0050000000001,285,0,290.0051999999994,285,,,,293.55859999999973,294.05369999999937,293.0424000000005,293.5585000000001,291.00930000000085,293.04230000000086,294.0538000000008,294.55340000000047,294.55369999999937,296.1424000000005,1234,296.14250000000004,4,297.1419000000004,0,9,9,6,1,1,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,297.1421999999993,275,0,297.1424000000005,275,,,,300.5253000000008,301.02409999999975,300.00459999999975,300.52519999999936,298.14009999999973,300.00430000000085,301.02409999999975,301.5236999999994,301.5236999999994,302.70840000000044,811,302.7085000000001,3,303.7083000000008,0,10,10,20,1,0.8,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,303.70869999999934,318,0,303.7089000000004,318,,,,307.47350000000006,307.9695999999997,306.9583000000008,307.4734000000004,304.7090999999997,306.95819999999935,307.9696999999993,308.4694000000005,308.4695999999997,310.0920000000001,1256,310.0920000000001,3,311.0915000000001,0,11,11,17,1,1.2,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,311.09180000000083,264,0,311.0920000000001,264,,,,315.2581999999993,315.75219999999933,314.7420000000001,315.2581999999993,312.09240000000045,314.7418000000008,315.7524000000004,316.2530999999997,316.2531999999993,318.1745000000001,1585,318.1745999999997,3,319.16909999999973,0,12,12,29,1,1.6,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,319.16990000000044,167,0,319.1703000000008,167,,,,322.5531999999994,323.05280000000084,322.0415999999997,322.5530000000001,320.17440000000045,322.04150000000004,323.0529000000005,323.5524000000005,323.5525000000001,325.02440000000047,1117,325.02440000000047,5,326.0186999999994,0,13,13,0,1,0.8,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,326.0198000000008,125,0,326.02009999999973,125,,,,330.0250000000001,330.5189000000005,329.50300000000004,330.02490000000046,327.03909999999973,329.5028000000009,330.5189000000005,331.0184000000005,331.01859999999976,332.4084000000005,1049,332.4085000000001,2,333.4016999999993,0,14,14,13,1,1.4,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,333.40300000000013,121,0,333.4031999999994,121,,,,336.9564000000005,337.45240000000047,336.45269999999937,336.9564000000005,334.4193000000008,336.45240000000047,337.4525000000001,337.9514000000005,337.95159999999976,339.54050000000007,1250,339.54050000000007,4,340.53919999999937,0,15,15,16,1,1,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,340.53969999999936,281,0,340.53990000000044,281,,,,344.54019999999934,345.03859999999975,344.0240000000001,344.5400999999997,341.5561999999993,344.02380000000085,345.0386999999994,345.5341999999994,345.53440000000046,346.96790000000044,1117,346.9680000000001,2,347.97240000000045,0,16,16,3,1,1.4,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,347.9725999999997,260,0,347.9728000000008,260,,,,351.5564000000005,352.0508000000009,351.03490000000045,351.5564000000005,348.97290000000044,351.03469999999936,352.05100000000004,352.55100000000004,352.5510999999997,354.06780000000083,1187,354.06780000000083,4,355.06759999999974,0,17,17,21,1,1,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,355.06840000000045,242,0,355.0685999999997,242,,,,358.47240000000045,358.9675000000001,357.9515000000001,358.47240000000045,356.0894000000005,357.95109999999977,358.9675999999997,359.46790000000044,359.4680000000001,360.3726999999993,533,360.3726999999993,1,361.3673000000008,0,18,18,10,1,0.8,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,361.3680999999997,14,0,361.3683000000009,14,,,,365.53909999999973,366.03750000000014,365.0350000000001,365.5390000000001,362.37030000000084,365.03469999999936,366.03750000000014,366.5379000000005,366.5379000000005,368.25619999999935,1417,368.2563000000008,2,369.2499000000005,0,19,19,24,1,1.6,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,369.2510000000001,60,0,369.25119999999936,60,,,,373.2006999999993,373.70390000000043,372.6888000000008,373.2004000000005,370.2551999999994,372.68869999999936,373.70390000000043,374.2000999999997,374.2000999999997,375.51669999999933,1003,375.5169000000004,2,376.5046999999994,0,20,20,28,1,1.4,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,376.5050000000001,111,0,376.5051999999994,111,,,,380.0835999999997,380.58719999999937,379.5714000000005,380.08340000000044,377.5034000000005,379.57130000000086,380.58719999999937,381.08340000000044,381.0835999999997,382.4220999999998,951,382.4221999999994,3,383.4161999999993,0,21,21,1,1,1,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,383.4170999999998,104,0,383.41730000000086,104,,,,386.7673000000009,387.26650000000006,386.2545000000001,386.76700000000005,384.4213000000009,386.2545000000001,387.2665999999997,387.76990000000046,387.76990000000046,389.24959999999976,1123,389.24980000000085,5,390.25380000000087,0,22,22,15,1,0.8,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,390.25409999999977,247,0,390.2541999999994,247,,,,393.8378000000008,394.33240000000046,393.33369999999934,393.83769999999936,391.26700000000005,393.33340000000044,394.33259999999973,394.8321999999994,394.83240000000046,396.3360000000001,1194,396.3360000000001,4,397.3325000000001,0,23,23,11,1,1,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,397.3335999999997,243,0,397.3338000000008,243,,,,401.53750000000014,402.0320999999997,401.0160000000001,401.5374000000005,398.3538000000009,401.0158000000008,402.0321999999993,402.53569999999934,402.53569999999934,404.10400000000004,1229,404.10400000000004,2,405.10319999999933,0,24,24,14,1,1.6,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,405.1034000000004,173,0,405.10350000000005,173,,,,408.88250000000005,409.3815000000001,408.3706999999994,408.88219999999933,406.1036999999993,408.37059999999974,409.38169999999934,409.8815999999997,409.8818000000008,411.53709999999967,1333,411.53709999999967,4,412.5315999999997,0,25,25,12,1,1.2,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,412.5326999999993,173,0,412.5331999999994,173,,,,416.30309999999974,416.7979000000005,415.7863000000009,416.30309999999974,413.55340000000047,415.7863000000009,416.79809999999975,417.29809999999975,417.2981999999994,418.9035000000001,1300,418.9035000000001,4,419.8980999999998,0,26,26,7,1,1.2,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,419.8990000000001,132,0,419.89930000000084,132,,,,424.0694000000004,424.56869999999935,423.5526999999994,424.0693000000008,420.9029000000005,423.55259999999976,424.56869999999935,425.0638000000008,425.0640000000001,427.0530000000001,1676,427.05309999999974,3,428.04759999999976,0,27,27,19,1,1.6,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,428.0488000000008,38,0,428.0490999999997,38,,,,431.4355999999997,431.93050000000005,430.9195000000001,431.43550000000005,429.06759999999974,430.91940000000045,431.9305999999997,432.4306999999993,432.4309000000005,434.03569999999934,1300,434.0358000000008,5,435.03069999999934,0,28,28,5,1,0.8,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,435.0315999999997,113,0,435.0319000000005,113,,,,439.2148000000009,439.71350000000007,438.70230000000083,439.21450000000004,436.0524000000005,438.7021999999994,439.71350000000007,440.2133000000008,440.21350000000007,442.3855999999997,1850,442.3855999999997,4,443.3800000000001,0,29,29,9,1,1.6,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,443.38090000000045,235,1,448.78469999999936,235,s,5.371700000001169,,452.13059999999973,452.6341999999994,451.61850000000004,452.13030000000083,449.7850999999997,451.6184000000005,452.6341999999994,453.13409999999976,453.13409999999976,454.2015000000001,811,454.2015000000001,3,454.2065000000001,1,0,30,15,1,0.8,0.7,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,454.2066999999994,42,1,454.20759999999973,42,,,,458.1803000000008,458.6793000000008,457.6690000000001,458.18000000000006,455.1996999999993,457.6690000000001,458.67940000000044,459.1795000000001,459.1795999999997,460.5514000000005,1184,460.55150000000015,2,460.5563000000009,1,1,31,23,1,1.4,0.3,Time
,,657789,001,男,20,2025-06-03_22h06.52.295,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,460.5565999999998,38,1,460.5565999999998,38,,,,464.1345000000001,464.62900000000013,463.6178000000008,464.1344000000005,461.5513000000009,463.6178000000008,464.6291999999994,465.12930000000085,465.1294000000005,466.2015000000001,878,466.2015000000001,2,466.20680000000084,1,2,32,1,1,1,0.3,Time
