Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0002999999523165542,0.0004999999999988347,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,173.1629000000954,319.87890000009537,space,146.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,319.8954000000954,117,0,324.37870000004773,117,s,4.466600000143046,,328.1327000000477,328.6277000000477,327.6175,328.13259999990464,325.384,327.6172999999523,328.6282000000477,329.1302000000477,329.1304000000954,330.4665,816,330.4669000000954,1,331.46459999990464,0,0,0,7,1,1.2,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,331.4650999999046,298,0,331.46609999990466,298,,,,335.01590000009537,335.5112000000477,334.49940000009536,335.01590000009537,332.4664000000954,334.49940000009536,335.5112999999523,336.0107999999523,336.011,337.55,1143,337.55009999990466,4,338.546,0,1,1,6,1,1,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,338.54629999995234,65,0,338.54650000000004,65,,,,342.6987000000477,343.19779999995234,342.1822999999523,342.6985999999047,339.5492000000477,342.1822000000477,343.19779999995234,343.6937000000477,343.694,345.6155,1417,345.61559999990465,2,346.6102000000477,0,2,2,29,1,1.6,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,346.61129999995234,199,0,346.6114000000954,199,,,,349.9985999999046,350.49350000000004,349.4819000000954,349.9985999999046,347.61529999995236,349.4819000000954,350.49359999990463,350.99329999995234,350.99350000000004,351.71540000009537,566,351.71540000009537,2,352.7144000000954,0,3,3,10,1,0.8,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,352.71459999990464,181,0,352.71479999995233,181,,,,356.6982999999523,357.19300000000004,356.1814000000954,356.6982000000477,353.7149000000954,356.1814000000954,357.1932000000477,357.69709999990465,357.69709999990465,358.99809999990464,817,358.9982000000477,1,359.9932000000477,0,4,4,23,1,1.4,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,359.994,175,0,359.9940999999047,175,,,,364.1477000000477,364.6429000000954,363.6310999999047,364.1477000000477,360.9982000000477,363.6309000000954,364.64300000000003,365.1429000000954,365.1430999999047,367.48129999995234,2217,367.48129999995234,5,368.4759000000954,0,5,5,19,1,1.6,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,368.4767000000477,116,0,368.4769000000954,116,,,,372.66409999990464,373.16329999995236,372.1477000000477,372.66409999990464,369.48079999995235,372.1475999999046,373.16329999995236,373.6589000000954,373.65909999990464,374.49759999990465,800,374.49759999990465,1,375.492,0,6,6,24,1,1.6,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,375.493,125,0,375.4932000000477,125,,,,379.0804000000954,379.57659999990466,378.5635999999046,379.08029999995233,376.49690000009537,378.56350000000003,379.57659999990466,380.0754000000954,380.07550000000003,381.73059999990465,1266,381.73059999990465,4,382.7249000000954,0,7,7,21,1,1,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,382.726,163,0,382.7262000000477,163,,,,386.4795999999046,386.975,385.96340000009536,386.47950000000003,383.73009999990467,385.96340000009536,386.97509999990467,387.47929999995233,387.4794000000954,388.68009999990466,1183,388.68009999990466,3,389.67490000009536,0,8,8,17,1,1.2,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,389.67579999995235,182,0,389.6759000000954,182,,,,393.02959999990463,393.52479999995234,392.5135,393.02950000000004,390.67990000009536,392.5134000000954,393.5249000000954,394.02479999995234,394.0250999999046,395.3645,651,395.36459999990467,2,396.358,0,9,9,25,1,0.8,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,396.35909999990463,34,0,396.3592999999523,34,,,,400.31259999990465,400.8074000000954,399.796,400.3125,397.36259999990466,399.7959000000954,400.8075,401.3072000000477,401.3074000000954,403.47929999995233,1683,403.4794000000954,4,404.476,0,10,10,18,1,1.4,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,404.4764000000954,303,0,404.47650000000004,303,,,,408.27609999990466,408.7739000000954,407.76229999995235,408.276,405.4949000000954,407.76229999995235,408.7739000000954,409.274,409.2742000000477,410.12890000009537,366,410.129,1,411.12350000000004,0,11,11,2,1,1.2,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,411.1245,225,0,411.1247000000477,225,,,,414.71179999995235,415.20659999990465,414.19509999990464,414.71179999995235,412.12890000009537,414.195,415.20679999995235,415.7107000000477,415.7107000000477,417.6119000000954,1317,417.6119000000954,5,418.6064000000954,0,12,12,1,1,1,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,418.6072999999523,258,0,418.6075,258,,,,422.39479999995234,422.89359999990467,421.87870000004773,422.3947000000477,419.61150000000004,421.87850000000003,422.8937000000477,423.3895,423.38959999990465,424.7447999999523,917,424.7449000000954,2,425.7414000000954,0,13,13,12,1,1.2,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,425.7415999999046,47,0,425.7417999999523,47,,,,429.09429999995234,429.589,428.5779000000954,429.09429999995234,426.74459999990466,428.5779000000954,429.589,430.09059999990467,430.09059999990467,431.22790000009536,967,431.22790000009536,4,432.2225,0,14,14,5,1,0.8,0.7,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,432.2234000000954,15,0,432.2235,15,,,,436.211,436.7055999999047,435.69390000009537,436.21090000009536,433.2277000000477,435.69390000009537,436.7057000000477,437.2057999999523,437.20590000009537,438.8894000000954,1322,438.88959999990465,2,439.88859999990467,0,15,15,13,1,1.4,0.3,Time
,,349889,001,女,21,2025-06-03_19h37.20.068,Serial_Dependence_U,2023.2.3,Win32,59.880239520962,,,,,,439.8897000000477,315,0,439.8899000000954,315,,,,443.27700000000004,443.77179999995235,442.761,443.2769000000954,440.8937999999523,442.7609000000954,443.772,444.2719000000954,444.2722000000477,445.1605,800,445.1605,3,446.1550999999047,0,16,16,0,1,0.8,0.3,Time
