Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00010000000148835397,0.0003000000007489234,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,30.75080000000074,96.9635,space,66.19119999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,96.97500000000001,118,0,100.13260000000149,118,s,3.1463999999984935,,103.67210000000149,104.16840000000222,103.16919999999926,103.67200000000001,101.13350000000001,103.16919999999926,104.16869999999925,104.66540000000224,104.6656000000015,106.938,1469,106.93819999999927,5,107.93830000000075,0,0,0,16,1,1,0.7,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,107.93910000000149,0,0,107.94160000000149,0,,,,111.91369999999925,112.41010000000149,111.41099999999999,111.91369999999925,108.9446000000015,111.41099999999999,112.41010000000149,112.90669999999925,112.90680000000076,114.97369999999925,1423,114.97380000000074,3,115.973,0,1,1,3,1,1.4,0.3,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,115.9736000000015,9,0,115.97380000000074,9,,,,119.94319999999927,120.4396000000015,119.44040000000224,119.94319999999927,116.97440000000223,119.44040000000224,120.43969999999926,120.93669999999925,120.93680000000076,123.42180000000074,1535,123.42190000000222,4,124.421,0,2,2,13,1,1.4,0.3,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,124.42169999999926,112,0,124.42190000000222,112,,,,128.1606000000015,128.65680000000077,127.65769999999925,128.1605,125.42190000000222,127.6576000000015,128.65690000000225,129.15380000000076,129.15390000000224,131.2386000000015,1423,131.23869999999928,4,132.23819999999927,0,3,3,17,1,1.2,0.7,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,132.23880000000077,69,0,132.239,69,,,,136.1785,136.67990000000225,135.67519999999928,136.1785,133.23930000000075,135.675,136.68,137.17700000000002,137.17700000000002,139.7711000000015,1804,139.7711000000015,4,140.7706000000015,0,4,4,28,1,1.4,0.7,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,140.77130000000076,296,0,140.77190000000226,296,,,,144.71019999999928,145.2065,144.2076000000015,144.71010000000152,141.7715,144.2076000000015,145.2065,145.70350000000002,145.70350000000002,147.83100000000002,1350,147.83100000000002,3,148.83040000000224,0,5,5,18,1,1.4,0.7,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,148.83100000000002,54,0,148.83130000000077,54,,,,152.40040000000226,152.8965,151.89690000000226,152.40040000000226,149.83100000000002,151.89680000000075,152.8966000000015,153.39340000000226,153.39350000000002,154.74540000000226,821,154.74540000000226,2,155.745,0,6,6,11,1,1,0.3,Time
,,402658,001,male,25,2025-06-04_13h56.22.529,Serial_Dependence_U,2023.2.3,Win32,163.93442622935177,,,,,,155.74580000000077,178,0,155.746,178,,,,159.11530000000076,159.61100000000002,158.6121000000015,159.11519999999928,156.7456000000015,158.6121000000015,159.6111000000015,160.10790000000225,160.10790000000225,161.50850000000003,860,161.50850000000003,4,162.50780000000077,0,7,7,0,1,0.8,0.3,Time
