Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00020000001788389454,0.0005000000000023874,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,34.03740000000597,37.05330000001192,space,2.968600000023841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,37.06460000002384,153,0,142.49820000001787,153,s,105.40150000000001,,146.4828000000119,146.98160000002383,145.96570000001788,146.4825,143.49949999999998,145.9655,146.98190000000596,147.48240000000595,147.48270000001787,152.47740000000596,1188,152.47790000000595,2,153.46699999999998,0,0,0,13,1,1.4,0.3,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,153.46810000002384,201,0,153.4705,201,,,,157.6287000000179,158.1183000000119,157.11240000000595,157.62860000002382,154.47620000001788,157.1123000000119,158.11840000000595,158.61780000001193,158.61780000001193,168.53280000001192,6919,168.53290000000595,5,169.52120000001787,0,1,1,9,1,1.6,0.7,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,169.52190000000596,154,0,169.52220000001788,154,,,,173.10570000001786,173.605,172.59070000001788,173.1055,170.52740000000594,172.5905,173.60510000002384,174.10520000001787,174.10520000001787,176.5513000000119,1067,176.5515,4,177.53960000002382,0,2,2,1,1,1,0.3,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,177.5403000000119,17,0,177.54070000001786,17,,,,181.3023000000119,181.7985,180.78440000000595,181.30210000002384,178.54620000001788,180.7843000000119,181.79860000002384,182.29160000002383,182.29170000001787,183.81190000000595,30,183.81199999999998,1,184.808,0,3,3,17,1,1.2,0.7,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,184.80849999999998,343,0,184.80860000002383,343,,,,188.21660000002385,188.70890000000594,187.70120000001788,188.21640000000596,185.83240000000595,187.701,188.70890000000594,189.20910000002382,189.20910000002382,189.8935,296,189.89360000002384,1,190.89360000002384,0,4,4,10,1,0.8,0.3,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,190.89430000001192,36,0,190.8945,36,,,,194.245,194.74390000000597,193.73970000001788,194.24490000000594,191.89390000000594,193.7396000000238,194.74390000000597,195.23780000001193,195.23780000001193,197.71680000001192,244,197.71690000000598,1,198.7122000000179,0,5,5,5,1,0.8,0.7,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,198.71299999999997,228,0,198.71330000001194,228,,,,202.29110000002385,202.77940000000598,201.78990000000596,202.291,199.72120000001786,201.7897000000179,202.77949999999998,203.27960000002383,203.27960000002383,205.55970000001787,2121,205.55990000000594,5,206.56420000001788,0,6,6,11,1,1,0.3,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,206.565,78,0,206.56530000001192,78,,,,210.7557000000179,211.2488000000119,210.2533000000119,210.7557000000179,207.59110000002386,210.25310000002384,211.2488000000119,211.73980000001194,211.73990000000595,211.90910000002384,34,211.9093000000119,1,212.89940000000593,0,7,7,24,1,1.6,0.3,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,212.89999999999998,29,0,212.9002000000179,29,,,,217.05480000001197,217.55049999999997,216.54430000001187,217.0547000000179,213.90550000000002,216.54410000002386,217.55049999999997,218.04999999999998,218.05010000002383,219.9941000000238,1687,219.99420000001786,4,220.98399999999995,0,8,8,29,1,1.6,0.7,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,220.9846000000238,331,0,220.98470000001785,331,,,,224.9637000000179,225.453,224.44620000001785,224.96349999999998,221.9972000000179,224.44599999999994,225.45310000002385,225.95220000001783,225.95240000000595,227.3199000000059,108,227.31999999999996,1,228.3194000000059,0,9,9,18,1,1.4,0.7,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,228.31999999999996,167,0,228.32020000001788,167,,,,232.3085,232.80440000000593,231.7978000000119,232.30840000000595,229.3368000000119,231.7976000000239,232.80460000002384,233.30390000000594,233.30390000000594,233.6543000000119,311,233.65440000000595,1,234.6543000000119,0,10,10,3,1,1.4,0.3,Time
,,653663,001,female,19,2025-06-02_16h24.30.965,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,234.65510000002385,190,0,234.65540000000593,190,,,,238.833,239.3223000000119,238.32570000001786,238.83290000000594,235.66300000000004,238.3256000000238,239.32240000000596,239.81520000001788,239.815400000006,242.09030000001192,134,242.09030000001192,1,243.09020000001786,0,11,11,14,1,1.6,0.3,Time
