Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00020000004768405688,0.00040000009536811376,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,82.50479999995231,198.0884000000954,space,115.54650000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,198.09579999995233,95,0,200.4712000000477,95,s,2.3489999999999895,,204.07079999995233,204.5705,203.55450000000002,204.07079999995233,201.4884000000954,203.5544000000954,204.57060000014306,205.0705,205.07079999995233,207.05379999995233,915,207.05410000014308,2,208.0535,0,0,0,11,1,1,0.3,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,208.05390000009538,283,0,208.05540000009537,283,,,,211.81979999995235,212.31940000009538,211.312,211.8197000000477,209.0789000000954,211.3119000000954,212.31940000009538,212.82660000014306,212.82660000014306,214.41179999995234,1183,214.41179999995234,3,215.40240000009538,0,1,1,17,1,1.2,0.7,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,215.40279999995235,112,0,215.40300000000002,112,,,,219.18560000014307,219.69229999995233,218.6777000000477,219.18550000000002,216.41110000014308,218.6775,219.69240000009538,220.18500000000003,220.18500000000003,222.01060000014309,983,222.01060000014309,2,223.00129999995235,0,2,2,12,1,1.2,0.3,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,223.0017000000477,105,0,223.002,105,,,,226.9677000000477,227.45790000009538,226.4599000000954,226.96760000014308,224.01020000004772,226.45979999995234,227.45800000000003,227.95060000014308,227.95060000014308,230.85960000014308,2533,230.85960000014308,5,231.85000000000002,0,3,3,18,1,1.4,0.7,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,231.85029999995234,117,0,231.85060000014306,117,,,,236.0164000000954,236.50670000004772,235.50860000014308,236.01629999995234,232.87560000014307,235.50850000000003,236.50670000004772,236.99929999995234,236.9994000000954,239.449,2054,239.44910000014306,4,240.4489000000954,0,4,4,19,1,1.6,0.7,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,240.44929999995233,313,0,240.44950000000003,313,,,,244.61529999995233,245.1149000000954,244.0987000000477,244.6152000000477,241.46560000014307,244.09860000014308,245.115,245.61470000004772,245.61479999995234,248.8477999999523,2794,248.8477999999523,5,249.85279999995228,0,5,5,29,1,1.6,0.7,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,249.85310000014303,351,0,249.85329999995233,351,,,,254.03940000009536,254.5302000000477,253.51929999995232,254.0392999999523,250.85640000009536,253.51910000014303,254.5302999999523,255.0207000000477,255.0207999999523,257.32240000009534,1800,257.32240000009534,4,258.313,0,6,6,14,1,1.6,0.3,Time
,,213720,001,male,24,2025-06-01_20h14.27.410,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,258.3134000000953,311,0,258.313600000143,311,,,,262.1049000000953,262.60290000009536,261.58820000004766,262.1049000000953,259.32190000009535,261.58820000004766,262.60299999999995,263.095600000143,263.09570000004766,266.28779999995226,2699,266.2879000000953,5,267.27840000009536,0,7,7,22,1,1.2,0.3,Time
