Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType,exit_routine.started
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2074.834,147,8,2074.8343,147,,,,2078.2322,2078.7317,2077.7174,2078.2322,2075.8501,2077.7172,2078.7317,2079.2317,2079.2317,2082.4899,3095,2082.49,5,2082.4904,8,3,243,20,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2082.4911,131,8,2082.4915,131,,,,2086.0391,2086.5291,2085.5214,2086.039,2083.482,2085.5213,2086.5291,2087.0289,2087.029,2090.4048,3282,2090.4048,5,2090.4052,8,4,244,26,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2090.4057,42,8,2090.406,42,,,,2094.3479,2094.8436,2093.8352,2094.3479,2091.4022,2093.8351,2094.8436,2095.3337,2095.3337,2099.1674,3798,2099.1675,5,2099.168,8,5,245,28,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2099.1688,295,8,2099.1692,295,,,,2103.1238,2103.6235,2102.6089,2103.1237,2100.1663,2102.6088,2103.6236,2104.1235,2104.1236,2107.9555,3480,2107.9556,5,2107.9562,8,6,246,18,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2107.9567,256,8,2107.9569,256,,,,2111.3244,2111.8205,2110.8061,2111.3243,2108.9719,2110.8057,2111.8205,2112.3205,2112.3206,2116.1713,3564,2116.1714,5,2116.1717,8,7,247,5,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2116.1722,79,8,2116.1726,79,,,,2120.3359,2120.8343,2119.8187,2120.3359,2117.1861,2119.8186,2120.8343,2121.3342,2121.3343,2124.9205,3576,2124.9206,5,2124.9214,8,8,248,29,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2124.9222,22,8,2124.9227,22,,,,2128.4509,2128.9494,2127.9492,2128.4509,2125.9175,2127.949,2128.9494,2129.4498,2129.45,2133.0387,3580,2133.0387,5,2133.039,8,9,249,6,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2133.0398,346,8,2133.0402,346,,,,2136.7868,2137.2823,2136.271,2136.7867,2134.0382,2136.2709,2137.2823,2137.78,2137.7801,2140.5792,2767,2140.5793,5,2140.58,8,10,250,7,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2140.5805,289,8,2140.5808,289,,,,2144.7598,2145.2595,2144.2445,2144.7598,2141.5777,2144.2444,2145.2596,2145.7592,2145.7592,2149.0756,3293,2149.0757,5,2149.0761,8,11,251,4,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2149.0764,85,8,2149.0767,85,,,,2152.6484,2153.1397,2152.1321,2152.6483,2150.0922,2152.132,2153.1397,2153.6404,2153.6405,2156.582,2916,2156.5821,5,2156.5826,8,12,252,16,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2156.5832,337,8,2156.584,337,,,,2160.1809,2160.6706,2159.6632,2160.1808,2157.5904,2159.663,2160.6706,2161.1715,2161.1716,2164.5694,3101,2164.5695,5,2164.5701,8,13,253,1,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2164.5707,102,8,2164.571,102,,,,2168.7681,2169.268,2168.2518,2168.7681,2165.5859,2168.2515,2169.2681,2169.7675,2169.7676,2173.2768,3380,2173.2769,5,2173.2781,8,14,254,14,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2173.2787,55,8,2173.279,55,,,,2176.6405,2177.1315,2176.1249,2176.6404,2174.2909,2176.1249,2177.1315,2177.6317,2177.6317,2181.0076,3049,2181.0077,5,2181.0083,8,15,255,15,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2181.0088,156,8,2181.009,156,,,,2184.796,2185.2957,2184.2803,2184.7959,2182.0136,2184.2801,2185.2957,2185.796,2185.7961,2188.9943,2949,2188.9944,5,2188.9949,8,16,256,22,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2188.9953,53,8,2188.9956,53,,,,2192.9765,2193.4766,2192.4619,2192.9764,2189.9943,2192.4618,2193.4766,2193.976,2193.976,2197.5419,3532,2197.542,5,2197.543,8,17,257,23,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2197.5436,116,8,2197.5439,116,,,,2201.7084,2202.2066,2201.1911,2201.7083,2198.558,2201.191,2202.2066,2202.7067,2202.7068,2206.5396,3573,2206.5397,5,2206.54,8,18,258,9,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2206.5403,342,8,2206.5406,342,,,,2210.1229,2210.6207,2209.6214,2210.1228,2207.5565,2209.6212,2210.6207,2211.1201,2211.1202,2214.4615,2932,2214.4616,5,2214.4621,8,19,259,21,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2214.4624,189,8,2214.4626,189,,,,2217.8438,2218.3346,2217.3277,2217.8436,2215.461,2217.3276,2218.3346,2218.8249,2218.825,2222.2008,2975,2222.2008,5,2222.2011,8,20,260,10,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2222.2014,199,8,2222.2016,199,,,,2226.1488,2226.6486,2225.6335,2226.1488,2223.2002,2225.6333,2226.6486,2227.1486,2227.1486,2230.8636,3398,2230.8636,5,2230.8642,8,21,261,8,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2230.8645,191,8,2230.8648,191,,,,2234.8473,2235.345,2234.3459,2234.8472,2231.8801,2234.3458,2235.3451,2235.8455,2235.8456,2239.7107,3662,2239.7108,5,2239.7113,8,22,262,13,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2239.7119,240,8,2239.7123,240,,,,2243.3093,2243.809,2242.7933,2243.3092,2240.727,2242.7931,2243.8091,2244.3086,2244.3086,2247.4935,2897,2247.4937,5,2247.4944,8,23,263,11,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2247.4953,248,8,2247.4958,248,,,,2250.8904,2251.3902,2250.3739,2250.8904,2248.5074,2250.3738,2251.3903,2251.8895,2251.8895,2255.2406,3056,2255.2408,5,2255.242,8,24,264,0,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2255.2431,108,8,2255.2437,108,,,,2259.0374,2259.537,2258.521,2259.0373,2256.255,2258.5208,2259.537,2260.0372,2260.0373,2263.3023,3048,2263.3024,5,2263.3028,8,25,265,12,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2263.3032,194,8,2263.3034,194,,,,2267.0684,2267.5674,2266.5538,2267.0683,2264.3209,2266.5536,2267.5674,2268.0671,2268.0672,2270.9834,2879,2270.9835,5,2270.9843,8,26,266,17,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2270.9849,16,8,2270.9853,16,,,,2274.7411,2275.2378,2274.2252,2274.741,2271.991,2274.2252,2275.2379,2275.738,2275.738,2278.6734,2699,2278.6734,5,2278.6738,8,27,267,27,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2278.6741,173,8,2278.6743,173,,,,2282.8382,2283.329,2282.337,2282.8381,2279.6725,2282.337,2283.3291,2283.8285,2283.8285,2286.9545,2766,2286.9546,5,2286.9551,8,28,268,24,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,2286.9556,244,8,2286.9559,244,,,,2290.9526,2291.4426,2290.4362,2290.9525,2287.9628,2290.4362,2291.4427,2291.943,2291.943,2295.2088,3222,2295.2088,5,2295.2095,8,29,269,3,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.2106
