Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0001999999880837322,0.00039999997615325356,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,152.97260000002382,272.3906999999881,space,119.39280000001196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,272.39589999997617,93,0,275.9046999999881,93,s,3.4851000000238628,,279.3018999999762,279.8013000000119,278.78589999997615,279.3016999999881,276.9213000000119,278.78580000001193,279.80150000000003,280.3016999999881,280.3018999999762,281.4335,126,281.43380000001196,1,282.43260000002385,0,0,0,20,1,0.8,0.3,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,282.43319999998806,305,0,282.43489999997615,305,,,,286.42960000002387,286.92900000000003,285.91330000001193,286.42960000002387,283.44910000002386,285.9131999999881,286.9291000000238,287.4283000000119,287.4283000000119,292.108,111,292.108,1,293.10739999997617,0,1,1,13,1,1.4,0.3,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,293.1081999999881,355,0,293.10839999997614,355,,,,296.4713000000119,296.9705,295.9551999999881,296.47110000002385,294.12310000002384,295.95510000002383,296.9705,297.46980000001196,297.4698999999762,301.8166999999881,90,301.81680000001194,1,302.81560000002384,0,2,2,5,1,0.8,0.7,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,302.81600000000003,233,0,302.8161999999881,233,,,,306.21330000001194,306.7126000000238,305.6971999999881,306.21310000002387,303.8316999999881,305.69710000002385,306.7126000000238,307.21189999997614,307.212,307.345,84,307.3451000000239,1,308.3445,0,3,3,10,1,0.8,0.3,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,308.34480000001196,205,0,308.345,205,,,,311.9088000000119,312.40839999997615,311.3923000000119,311.9086999999881,309.36110000002384,311.39219999998807,312.40839999997615,312.9073999999762,312.9076000000239,319.4188000000119,149,319.4188999999762,1,320.4175,0,4,4,26,1,1,0.7,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,320.41780000001194,220,0,320.418,220,,,,324.1816000000239,324.6808999999762,323.66560000002386,324.1815,321.434,323.66560000002386,324.6808999999762,325.1845,325.1846999999881,333.55730000001194,7498,333.55739999997616,5,334.556,0,5,5,27,1,1.2,0.7,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,334.5563999999762,320,0,334.5566000000239,320,,,,338.75310000002384,339.2521999999881,338.2371000000239,338.753,335.57180000001193,338.2368999999762,339.2523000000119,339.75180000001194,339.75180000001194,394.7915,198,394.7916999999881,1,395.78869999998807,0,6,6,14,1,1.6,0.3,Time
,,785063,001,male,23,2025-06-04_20h14.41.217,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,395.78910000002384,177,0,395.7893000000119,177,,,,399.7855,400.2848999999762,399.2695,399.78539999997616,396.80480000001194,399.26939999997614,400.2848999999762,400.78450000000004,400.78460000002383,403.11960000002387,1282,403.1196999999881,2,404.1151999999881,0,7,7,3,1,1.4,0.3,Time
