Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0,0,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,4.238999999999997,8.705999999999996,space,4.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,8.71,335,0,47.516999999999996,335,s,38.77700000000001,,51.507000000000005,52.006,50.995999999999995,51.507000000000005,48.525999999999996,50.995999999999995,52.006,52.504999999999995,52.504999999999995,54.607,1750,54.607,4,55.605000000000004,0,0,0,23,1,1.4,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,55.607,303,0,55.608999999999995,303,,,,59.178,59.672,58.673,59.178,56.61,58.673,59.672,60.172,60.172,61.797,1324,61.797,5,62.794,0,1,1,1,1,1,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,62.79599999999999,215,0,62.79599999999999,215,,,,66.374,66.872,65.867,66.374,63.79599999999999,65.867,66.872,67.373,67.373,68.807,1101,68.807,4,69.806,0,2,2,21,1,1,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,69.806,74,0,69.806,74,,,,73.17399999999999,73.672,72.66799999999999,73.17399999999999,70.807,72.66799999999999,73.672,74.172,74.172,75.53399999999999,1006,75.53399999999999,4,76.528,0,3,3,10,1,0.8,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,76.528,301,0,76.528,301,,,,80.67399999999999,81.172,80.163,80.67399999999999,77.528,80.163,81.172,81.672,81.672,83.173,1043,83.173,1,84.172,0,4,4,9,1,1.6,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,84.172,212,0,84.172,212,,,,87.92899999999999,88.427,87.41799999999999,87.92899999999999,85.185,87.41799999999999,88.427,88.927,88.927,90.49499999999999,1247,90.49499999999999,3,91.49399999999999,0,5,5,7,1,1.2,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,91.49399999999999,127,0,91.49399999999999,127,,,,95.28999999999999,95.78399999999999,94.77399999999997,95.28999999999999,92.49599999999998,94.77399999999997,95.78399999999999,96.28299999999999,96.28299999999999,97.85399999999998,1235,97.85399999999998,3,98.85,0,6,6,22,1,1.2,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,98.85099999999997,137,0,98.85099999999997,137,,,,102.40799999999999,102.90599999999998,101.89899999999997,102.40799999999999,99.86099999999999,101.89899999999997,102.90599999999998,103.40499999999997,103.40499999999997,104.92899999999997,1170,104.92899999999997,4,105.928,0,7,7,16,1,1,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,105.928,172,0,105.928,172,,,,109.87799999999999,110.37199999999999,109.36299999999997,109.87799999999999,106.92899999999997,109.36299999999997,110.37199999999999,110.87199999999999,110.87199999999999,112.42999999999998,1228,112.42999999999998,2,113.428,0,8,8,28,1,1.4,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,113.428,47,0,113.428,47,,,,117.606,118.10499999999999,117.106,117.606,114.44099999999997,117.106,118.10499999999999,118.606,118.606,120.32499999999999,1254,120.32499999999999,2,121.31699999999998,0,9,9,4,1,1.6,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,121.31699999999998,149,0,121.31699999999998,149,,,,125.05199999999999,125.54999999999998,124.54999999999998,125.05199999999999,122.31699999999998,124.54999999999998,125.54999999999998,126.05099999999999,126.05099999999999,127.76299999999998,1373,127.76299999999998,4,128.76199999999997,0,10,10,27,1,1.2,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,128.76399999999998,104,0,128.76399999999998,104,,,,132.522,133.017,132.00599999999997,132.522,129.76899999999998,132.00599999999997,133.017,133.516,133.516,134.72799999999998,906,134.72799999999998,2,135.72799999999998,0,11,11,17,1,1.2,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,135.72799999999998,114,0,135.72799999999998,114,,,,139.08399999999997,139.583,138.57399999999998,139.08399999999997,136.72899999999998,138.57399999999998,139.583,140.083,140.08399999999997,141.49699999999999,1058,141.49699999999999,5,142.49399999999997,0,12,12,25,1,0.8,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,142.49499999999998,261,0,142.49499999999998,261,,,,146.433,146.928,145.932,146.433,143.49499999999998,145.932,146.928,147.428,147.428,148.69899999999998,919,148.69899999999998,1,149.694,0,13,13,8,1,1.4,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,149.695,252,0,149.695,252,,,,153.641,154.13899999999998,153.14,153.641,150.695,153.14,154.13899999999998,154.63899999999998,154.63899999999998,156.57399999999998,1202,156.57399999999998,2,157.57199999999997,0,14,14,18,1,1.4,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,157.57199999999997,255,0,157.57299999999998,255,,,,160.92899999999997,161.428,160.41799999999998,160.92899999999997,158.58399999999997,160.41799999999998,161.428,161.928,161.928,163.201,959,163.201,4,164.195,0,15,15,15,1,0.8,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,164.196,226,0,164.19699999999997,226,,,,167.553,168.04999999999998,167.041,167.551,165.196,167.041,168.04999999999998,168.551,168.551,169.76299999999998,846,169.76299999999998,4,170.761,0,16,16,5,1,0.8,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,170.76199999999997,302,0,170.76199999999997,302,,,,174.91699999999997,175.41699999999997,174.40699999999998,174.91699999999997,171.766,174.40699999999998,175.41699999999997,175.91699999999997,175.91699999999997,177.49599999999998,1233,177.49599999999998,2,178.49499999999998,0,17,17,19,1,1.6,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,178.49499999999998,101,0,178.49499999999998,101,,,,182.63899999999998,183.14,182.13,182.63899999999998,179.49599999999998,182.13,183.14,183.63899999999998,183.63899999999998,185.26199999999997,1197,185.26199999999997,2,186.26199999999997,0,18,18,29,1,1.6,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,186.26199999999997,168,0,186.26199999999997,168,,,,190.237,190.73999999999998,189.73,190.237,187.26199999999997,189.73,190.73999999999998,191.23899999999998,191.23899999999998,192.819,1292,192.819,2,193.81699999999998,0,19,19,13,1,1.4,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,193.81799999999998,201,0,193.81799999999998,201,,,,197.196,197.695,196.68499999999997,197.196,194.82299999999998,196.68499999999997,197.695,198.194,198.194,199.99999999999997,1222,199.99999999999997,5,200.99499999999998,0,20,20,20,1,0.8,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,200.99499999999998,190,0,200.99499999999998,190,,,,204.778,205.273,204.26299999999998,204.778,201.99599999999998,204.26299999999998,205.273,205.773,205.773,207.154,1100,207.154,2,208.14999999999998,0,21,21,12,1,1.2,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,208.15099999999998,202,0,208.15099999999998,202,,,,212.315,212.81699999999998,211.814,212.314,209.152,211.814,212.81699999999998,213.31699999999998,213.31699999999998,214.23499999999999,579,214.236,1,215.22799999999998,0,22,22,14,1,1.6,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,215.22799999999998,336,0,215.22799999999998,336,,,,219.40699999999998,219.905,218.901,219.40699999999998,216.22999999999996,218.89999999999998,219.905,220.40600000000003,220.40600000000003,222.153,1204,222.153,2,223.15,0,23,23,24,1,1.6,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,223.15,343,0,223.15,343,,,,226.708,227.206,226.18700000000004,226.708,224.15100000000004,226.18700000000004,227.206,227.705,227.70700000000002,229.29600000000002,1240,229.297,4,230.295,0,24,24,26,1,1,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,230.29600000000002,16,0,230.29600000000002,16,,,,233.852,234.35,233.34,233.852,231.30800000000002,233.34,234.35,234.85100000000003,234.85100000000003,236.268,1090,236.268,4,237.261,0,25,25,6,1,1,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,237.26200000000003,18,0,237.26200000000003,18,,,,240.83,241.328,240.328,240.83,238.263,240.328,241.32900000000004,241.828,241.828,243.155,1100,243.155,4,244.15,0,26,26,11,1,1,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,244.15,296,0,244.15100000000004,296,,,,247.52900000000002,248.028,247.025,247.52900000000002,245.15200000000002,247.025,248.028,248.528,248.528,249.81500000000003,1004,249.81500000000003,4,250.81700000000004,0,27,27,0,1,0.8,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,250.81700000000004,80,0,250.81700000000004,80,,,,254.807,255.306,254.29800000000003,254.807,251.826,254.29800000000003,255.306,255.806,255.806,257.096,966,257.096,1,258.095,0,28,28,3,1,1.4,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,258.096,139,0,258.096,139,,,,261.889,262.384,261.376,261.88800000000003,259.10900000000004,261.376,262.384,262.884,262.884,264.15100000000007,1011,264.15100000000007,2,265.15100000000007,0,29,29,2,1,1.2,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,265.15100000000007,331,1,308.08500000000004,331,s,42.916,,311.635,312.12800000000004,311.12199999999996,311.635,309.08500000000004,311.12199999999996,312.12800000000004,312.62800000000004,312.62800000000004,313.951,1036,313.951,3,313.951,1,0,30,16,1,1,0.7,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,313.95400000000006,67,1,313.95400000000006,67,,,,317.53,318.028,317.019,317.53,314.956,317.019,318.028,318.528,318.528,319.952,1080,319.952,4,319.953,1,1,31,11,1,1,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,319.953,75,1,319.953,75,,,,323.54100000000005,324.039,323.03999999999996,323.54100000000005,320.96400000000006,323.03999999999996,324.039,324.53999999999996,324.53999999999996,325.89,1033,325.89,3,325.89,1,2,32,21,1,1,0.3,Time
,,199724,001,男,23,2025-06-04_13h43.57.663,Serial_Dependence_U,2023.2.3,Win32,89.92805755393564,,,,,,325.89099999999996,333,1,325.89099999999996,333,,,,329.669,330.16200000000003,329.163,329.669,326.88700000000006,329.163,330.16200000000003,330.66200000000003,330.66200000000003,332.28499999999997,1194,332.28499999999997,3,332.28600000000006,1,3,33,22,1,1.2,0.3,Time
