Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00009999996422038748,0.00029999995234675225,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,194.30179999995238,267.1337999999524,space,72.69009999996422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,267.1438999999762,261,0,298.8686999999881,261,s,31.625999999999976,,302.8772999999523,303.28019999998804,302.32009999996427,302.8770999999643,299.8292999999523,302.32,303.2802999999523,303.685,303.6852999999523,317.39849999999996,4519,317.3986999999881,5,318.3798999999762,0,0,0,8,1,1.4,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,318.3805999999642,138,0,318.38169999998814,138,,,,322.36509999996423,322.7665999999643,321.81209999996423,322.36509999996423,319.325,321.81209999996423,322.7665999999643,323.2945999999642,323.2945999999642,331.117,6446,331.1170999999643,5,332.06159999996424,0,1,1,28,1,1.4,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,332.06179999995237,25,0,332.0618999999762,25,,,,335.7650999999642,336.28879999995235,335.21,335.76500000000004,333.0207999999523,335.20989999997613,336.28879999995235,336.81889999997617,336.81889999997617,348.68559999996427,6142,348.68559999996427,5,349.636,0,2,2,1,1,1,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,349.6362999999523,236,0,349.63639999997616,236,,,,353.47559999996423,353.87339999997613,352.9271999999881,353.47559999996423,350.58609999996423,352.9271999999881,353.87339999997613,354.27569999998803,354.27569999998803,361.9675999999642,6595,361.96769999998804,5,362.9222999999524,0,3,3,7,1,1.2,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,362.92259999996423,242,0,362.9226999999881,242,,,,366.6037999999523,367.1372999999523,366.05,366.6036999999881,363.9858999999762,366.04989999997616,367.1372999999523,367.6676999999881,367.66779999995236,375.88050000000004,7253,375.8805999999642,5,376.84600000000006,0,4,4,16,1,1,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,376.8461999999881,22,0,376.8463999999762,22,,,,380.8162999999524,381.22529999995237,380.25849999999997,380.8161999999881,377.925,380.25849999999997,381.22529999995237,381.7581999999881,381.75829999995227,389.7247999999524,6727,389.7248999999761,5,390.6780999999642,0,5,5,12,1,1.2,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,390.6783999999762,331,0,390.6785999999642,331,,,,394.6141999999881,395.1478999999761,394.05589999997613,394.614,391.7475,394.0556999999881,395.1478999999761,395.5485999999642,395.5485999999642,403.3398999999761,6015,403.34,5,404.28659999996427,0,6,6,2,1,1.2,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,404.2867999999523,158,0,404.28689999997613,158,,,,407.8501999999881,408.37600000000003,407.29139999997614,407.84999999999997,405.37529999995235,407.2911999999881,408.37600000000003,408.8988999999762,408.8988999999762,437.0203999999762,3719,437.0205999999643,5,437.9822999999523,0,7,7,20,1,0.8,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,437.9825,50,0,437.9825999999643,50,,,,442.0695,442.4722999999523,441.52209999996427,442.06939999997616,439.05589999997613,441.522,442.4722999999523,443.00689999997616,443.00689999997616,453.4072999999523,4942,453.4073999999761,5,454.35669999998805,0,8,8,3,1,1.4,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,454.357,138,0,454.3570999999642,138,,,,458.7425999999643,459.1486999999881,458.18489999997615,458.7425999999643,455.43850000000003,458.1847999999523,459.1486999999881,459.68199999999996,459.68209999996424,489.5238999999762,4642,489.5238999999762,5,490.4825999999643,0,9,9,9,1,1.6,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,490.48289999997615,184,0,490.483,184,,,,494.6980999999642,495.1087999999523,494.15879999995235,494.69800000000004,491.43329999995234,494.15879999995235,495.1087999999523,495.6362999999523,495.6362999999523,502.88909999996423,6166,502.88909999996423,5,503.83599999999996,0,10,10,14,1,1.6,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,503.8363999999762,315,0,503.83650000000006,315,,,,507.24899999999997,507.77479999995234,506.6990999999643,507.2488999999761,504.77309999996424,506.6990999999643,507.77479999995234,508.3050999999643,508.30519999998813,515.6931999999881,6702,515.6931999999881,5,516.6512999999522,0,11,11,5,1,0.8,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,516.6514999999999,352,0,516.6517999999523,352,,,,520.7460999999641,521.1488999999763,520.1928999999761,520.7460999999641,517.7285999999642,520.1928999999761,521.1488999999763,521.6755,521.6755,530.4195999999642,7655,530.4195999999642,5,531.3806999999881,0,12,12,18,1,1.4,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,531.3808999999762,127,0,531.3810000000001,127,,,,535.0967999999523,535.6271999999881,534.5362999999522,535.096699999988,532.4594999999999,534.5361999999882,535.6272999999524,536.149199999988,536.1492999999523,543.0038999999763,6173,543.0038999999763,5,543.9556999999882,0,13,13,21,1,1,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,543.9558999999763,236,0,543.9560999999644,236,,,,548.0892999999523,548.623699999988,547.5441999999882,548.0891999999881,545.0411999999881,547.5441999999882,548.6237999999523,549.1612999999525,549.1612999999525,573.386,4127,573.3860999999642,5,574.3355999999644,0,14,14,13,1,1.4,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,574.3357999999523,123,0,574.336,123,,,,578.3125999999643,578.7232999999524,577.7513999999762,578.3125,575.4117999999523,577.7511999999881,578.7232999999524,579.1423999999763,579.1423999999763,585.5468999999762,5714,585.5468999999762,5,586.5095000000001,0,15,15,17,1,1.2,0.7,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,586.5096999999882,39,0,586.5097999999523,39,,,,590.1932999999524,590.5935999999642,589.6508999999762,590.1930999999643,587.4611999999881,589.6507999999524,590.5936999999881,591.1221999999882,591.1221999999882,595.6155999999644,3809,595.6155999999644,5,596.5645000000002,0,16,16,11,1,1,0.3,Time
,,963221,001,男,21,2025-06-03_22h26.47.480,Serial_Dependence_U,2023.2.3,Win32,15.015015015020264,,,,,,596.5647999999524,105,0,596.5648999999762,105,,,,600.123,600.5207999999525,599.5755000000001,600.123,597.5166999999881,599.5752999999524,600.5208999999763,601.0491999999881,601.0492999999524,606.2523999999762,4653,606.2523999999762,5,607.2016999999883,0,17,17,26,1,1,0.7,Time
