Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00010000002384202844,0.0003000000119186552,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,54.672100000023846,74.93170000004766,space,20.23289999997614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,74.94260000002383,353,0,78.02780000001191,353,s,3.074600000023821,,82.1673000000119,82.66349999999998,81.66430000001192,82.16710000002384,79.02860000002381,81.66430000001192,82.66370000004768,83.16070000004767,83.16090000003574,87.4575,126,87.45770000004767,1,88.45699999999998,0,0,0,19,1,1.6,0.7,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,88.45760000002382,227,0,88.45899999999999,227,,,,92.63249999999998,93.12890000003576,92.12970000004766,92.63249999999998,89.46320000004768,92.12960000002381,93.12890000003576,93.62590000003574,93.62590000003574,96.70460000002383,1608,96.70460000002383,3,97.70440000003576,0,1,1,14,1,1.6,0.3,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,97.7048000000119,268,0,97.705,268,,,,101.24410000002383,101.74010000002382,100.74070000004768,101.24390000003574,98.70470000004768,100.74060000002383,101.74020000004766,102.23699999999998,102.23710000002383,104.05520000004766,1776,104.05520000004766,5,105.0548000000119,0,2,2,6,1,1,0.7,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,105.05520000004766,31,0,105.05530000001191,31,,,,109.02440000003575,109.52099999999997,108.52160000002384,109.0243000000119,106.05490000003574,108.52149999999999,109.52099999999997,110.01790000003574,110.01790000003574,112.70890000003574,2188,112.70899999999999,5,113.7083000000119,0,3,3,23,1,1.4,0.3,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,113.70849999999997,239,0,113.70860000002382,239,,,,117.24770000004766,117.7443000000119,116.74499999999999,117.24770000004766,114.70899999999999,116.74490000003574,117.7443000000119,118.24110000002382,118.24110000002382,120.74399999999999,2035,120.74410000002383,5,121.74390000003574,0,4,4,16,1,1,0.7,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,121.74420000004766,338,0,121.7443000000119,338,,,,125.11349999999997,125.61,124.61070000004766,125.11349999999997,122.7443000000119,124.61060000002384,125.61,126.1073000000119,126.10740000003575,128.30080000001192,1792,128.30090000003577,5,129.30060000002385,0,5,5,20,1,0.8,0.3,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,129.30090000003577,338,0,129.30110000002384,338,,,,133.03990000003574,133.53630000001192,132.53699999999998,133.0398000000119,130.30080000001192,132.53699999999998,133.53640000003577,134.03330000001193,134.03330000001193,136.51220000004764,1963,136.51220000004764,5,137.5116000000238,0,6,6,7,1,1.2,0.7,Time
,,671778,001,,,2025-06-03_22h58.43.509,Serial_Dependence_U,2023.2.3,Win32,166.66666666666666,,,,,,137.51180000001193,258,0,137.512,258,,,,141.08140000003573,141.5778000000119,140.5786000000238,141.08130000001188,138.51210000002385,140.57849999999996,141.57790000003575,142.07470000004764,142.07470000004764,144.6567000000477,2146,144.6568000000119,5,145.65610000002386,0,7,7,1,1,1,0.3,Time
